fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,color,fixed_acidity^2,fixed_acidity volatile_acidity,fixed_acidity citric_acid,fixed_acidity residual_sugar,fixed_acidity chlorides,fixed_acidity free_sulfur_dioxide,fixed_acidity total_sulfur_dioxide,fixed_acidity density,fixed_acidity pH,fixed_acidity sulphates,fixed_acidity alcohol,fixed_acidity quality,volatile_acidity^2
7.1,0.14,0.33,1,0.104,20,54,0.99057,3.19,0.64,11.5,6,white,50.41,0.994,2.343,7.1,0.7384,142,383.4,7.033047,22.649,4.544,81.65,42.6,0.0196
5.9,0.25,0.19,12.4,0.047,50,162,0.9973,3.35,0.38,9.5,5,white,34.81,1.475,1.121,73.16,0.2773,295,955.8,5.88407,19.765,2.242,56.05,29.5,0.0625
7.3,0.32,0.25,7.2,0.056,47,180,0.9961,3.08,0.47,8.8,5,white,53.29,2.336,1.825,52.56,0.4088,343.1,1314,7.27153,22.484,3.431,64.24,36.5,0.1024
8.1,0.45,0.34,8.3,0.037,33,216,0.9976,3.31,0.64,9.7,5,white,65.61,3.645,2.754,67.23,0.2997,267.3,1749.6,8.08056,26.811,5.184,78.57,40.5,0.2025
7.6,0.36,0.31,1.7,0.079,26,65,0.99716,3.46,0.62,9.5,6,red,57.76,2.736,2.356,12.92,0.6004,197.6,494,7.578416,26.296,4.712,72.2,45.6,0.1296
6.4,0.39,0.33,3.3,0.046,12,53,0.99294,3.36,0.62,12.2,6,red,40.96,2.496,2.112,21.12,0.2944,76.8,339.2,6.354816,21.504,3.968,78.08,38.4,0.1521
6.9,0.28,0.4,8.2,0.036,15,95,0.9944,3.17,0.33,10.2,5,white,47.61,1.932,2.76,56.58,0.2484,103.5,655.5,6.86136,21.873,2.277,70.38,34.5,0.0784
7.4,0.28,0.4,11.9,0.032,13,92,0.99629,3.01,0.46,10.8,4,white,54.76,2.072,2.96,88.06,0.2368,96.2,680.8,7.372546,22.274,3.404,79.92,29.6,0.0784
6.8,0.51,0.3,4.2,0.066,38,165,0.9945,3.2,0.42,9.1,5,white,46.24,3.468,2.04,28.56,0.4488,258.4,1122,6.7626,21.76,2.856,61.88,34,0.2601
8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1,5,white,68.89,1.66,4.067,14.11,0.332,282.2,1402.7,8.24854,25.315,3.071,83.83,41.5,0.04
7,0.34,0.1,3.5,0.044,17,63,0.9937,3.01,0.39,9.2,5,white,49,2.38,0.7,24.5,0.308,119,441,6.9559,21.07,2.73,64.4,35,0.1156
6,0.3,0.44,1.5,0.046,15,182,0.99455,3.5,0.52,10.4,5,white,36,1.8,2.64,9,0.276,90,1092,5.9673,21,3.12,62.4,30,0.09
7.1,0.26,0.32,5.9,0.037,39,97,0.9934,3.31,0.4,11.6,6,white,50.41,1.846,2.272,41.89,0.2627,276.9,688.7,7.05314,23.501,2.84,82.36,42.6,0.0676
6.9,0.14,0.38,1,0.041,22,81,0.99043,3.03,0.54,11.4,6,white,47.61,0.966,2.622,6.9,0.2829,151.8,558.9,6.833967,20.907,3.726,78.66,41.4,0.0196
11,0.26,0.68,2.55,0.085,10,25,0.997,3.18,0.61,11.8,5,red,121,2.86,7.48,28.05,0.935,110,275,10.967,34.98,6.71,129.8,55,0.0676
8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,5,white,67.24,5.002,3.69,44.28,0.246,123,967.6,8.16228,25.748,2.788,78.72,41,0.3721
6.5,0.24,0.38,1,0.027,31,90,0.98926,3.24,0.36,12.3,6,white,42.25,1.56,2.47,6.5,0.1755,201.5,585,6.43019,21.06,2.34,79.95,39,0.0576
6.7,0.35,0.48,8.8,0.056,35,167,0.99628,3.04,0.47,9.4,5,white,44.89,2.345,3.216,58.96,0.3752,234.5,1118.9,6.675076,20.368,3.149,62.98,33.5,0.1225
8.3,1.02,0.02,3.4,0.084,6,11,0.99892,3.48,0.49,11,3,red,68.89,8.466,0.166,28.22,0.6972,49.8,91.3,8.291036,28.884,4.067,91.3,24.9,1.0404
6.7,0.23,0.26,1.4,0.06,33,154,0.9934,3.24,0.56,9.5,6,white,44.89,1.541,1.742,9.38,0.402,221.1,1031.8,6.65578,21.708,3.752,63.65,40.2,0.0529
5.3,0.47,0.11,2.2,0.048,16,89,0.99182,3.54,0.88,13.6,7,red,28.09,2.491,0.583,11.66,0.2544,84.8,471.7,5.256646,18.762,4.664,72.08,37.1,0.2209
7.1,0.26,0.32,14.45,0.074,29,107,0.998,2.96,0.42,9.2,6,white,50.41,1.846,2.272,102.595,0.5254,205.9,759.7,7.0858,21.016,2.982,65.32,42.6,0.0676
8.8,0.2,0.28,1.1,0.018,18,72,0.9926,2.97,0.35,10.4,5,white,77.44,1.76,2.464,9.68,0.1584,158.4,633.6,8.73488,26.136,3.08,91.52,44,0.04
7.1,0.34,0.86,1.4,0.174,36,99,0.99288,2.92,0.5,9.3,5,white,50.41,2.414,6.106,9.94,1.2354,255.6,702.9,7.049448,20.732,3.55,66.03,35.5,0.1156
7.8,0.24,0.18,6.7,0.046,33,160,0.9963,3.2,0.56,9.8,6,white,60.84,1.872,1.404,52.26,0.3588,257.4,1248,7.77114,24.96,4.368,76.44,46.8,0.0576
7.5,0.18,0.31,6.5,0.029,53,160,0.99276,3.03,0.38,10.9,6,white,56.25,1.35,2.325,48.75,0.2175,397.5,1200,7.4457,22.725,2.85,81.75,45,0.0324
6.4,0.24,0.29,1,0.038,18,122,0.9906,3.3,0.42,11.5,5,white,40.96,1.536,1.856,6.4,0.2432,115.2,780.8,6.33984,21.12,2.688,73.6,32,0.0576
7.2,0.4,0.62,10.8,0.041,70,189,0.9976,3.08,0.49,8.6,4,white,51.84,2.88,4.464,77.76,0.2952,504,1360.8,7.18272,22.176,3.528,61.92,28.8,0.16
6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5,5,red,43.56,4.158,0,28.38,0.6138,336.6,511.5,6.570828,21.12,2.97,62.7,33,0.3969
8.9,0.31,0.36,2.6,0.056,10,39,0.99562,3.4,0.69,11.8,5,red,79.21,2.759,3.204,23.14,0.4984,89,347.1,8.861018,30.26,6.141,105.02,44.5,0.0961
7,0.25,0.32,9,0.046,56,245,0.9955,3.25,0.5,10.4,6,white,49,1.75,2.24,63,0.322,392,1715,6.9685,22.75,3.5,72.8,42,0.0625
8.8,0.37,0.48,2.1,0.097,39,145,0.9975,3.04,1.03,9.3,5,red,77.44,3.256,4.224,18.48,0.8536,343.2,1276,8.778,26.752,9.064,81.84,44,0.1369
6.6,0.16,0.34,1.1,0.037,41,115,0.9899,3.01,0.68,12,6,white,43.56,1.056,2.244,7.26,0.2442,270.6,759,6.53334,19.866,4.488,79.2,39.6,0.0256
8.7,0.33,0.38,3.3,0.063,10,19,0.99468,3.3,0.73,12,7,red,75.69,2.871,3.306,28.71,0.5481,87,165.3,8.653716,28.71,6.351,104.4,60.9,0.1089
6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,8,white,38.44,2.294,1.488,37.82,0.1984,117.8,533.2,6.133908,18.848,1.612,83.08,49.6,0.1369
7.1,0.13,0.38,1.8,0.046,14,114,0.9925,3.32,0.9,11.7,6,white,50.41,0.923,2.698,12.78,0.3266,99.4,809.4,7.04675,23.572,6.39,83.07,42.6,0.0169
7.8,0.44,0.28,2.7,0.1,18,95,0.9966,3.22,0.67,9.4,5,red,60.84,3.432,2.184,21.06,0.78,140.4,741,7.77348,25.116,5.226,73.32,39,0.1936
9.2,0.755,0.18,2.2,0.148,10,103,0.9969,2.87,1.36,10.2,6,red,84.64,6.946,1.656,20.24,1.3616,92,947.6,9.17148,26.404,12.512,93.84,55.2,0.570025
7.6,0.55,0.21,2.2,0.071,7,28,0.9964,3.28,0.55,9.7,5,red,57.76,4.18,1.596,16.72,0.5396,53.2,212.8,7.57264,24.928,4.18,73.72,38,0.3025
7.6,0.18,0.28,7.1,0.041,29,110,0.99652,3.2,0.42,9.2,6,white,57.76,1.368,2.128,53.96,0.3116,220.4,836,7.573552,24.32,3.192,69.92,45.6,0.0324
5.7,0.33,0.32,1.4,0.043,28,93,0.9897,3.31,0.5,12.3,6,white,32.49,1.881,1.824,7.98,0.2451,159.6,530.1,5.64129,18.867,2.85,70.11,34.2,0.1089
8.2,0.57,0.26,2.2,0.06,28,65,0.9959,3.3,0.43,10.1,5,red,67.24,4.674,2.132,18.04,0.492,229.6,533,8.16638,27.06,3.526,82.82,41,0.3249
6.3,0.37,0.37,1.5,0.024,12,76,0.98876,2.94,0.39,12.3,6,white,39.69,2.331,2.331,9.45,0.1512,75.6,478.8,6.229188,18.522,2.457,77.49,37.8,0.1369
7.7,0.3,0.23,2,0.068,28,138,0.99382,3.11,0.62,9.8,5,white,59.29,2.31,1.771,15.4,0.5236,215.6,1062.6,7.652414,23.947,4.774,75.46,38.5,0.09
12.2,0.45,0.49,1.4,0.075,3,6,0.9969,3.13,0.63,10.4,5,red,148.84,5.49,5.978,17.08,0.915,36.6,73.2,12.16218,38.186,7.686,126.88,61,0.2025
7.8,0.26,0.31,3.6,0.025,22,100,0.99066,2.99,0.47,12.1,7,white,60.84,2.028,2.418,28.08,0.195,171.6,780,7.727148,23.322,3.666,94.38,54.6,0.0676
7.9,0.41,0.37,4.5,0.03,40,114,0.992,3.17,0.54,12.4,7,white,62.41,3.239,2.923,35.55,0.237,316,900.6,7.8368,25.043,4.266,97.96,55.3,0.1681
7.1,0.16,0.36,10.7,0.044,20,90,0.9959,3.16,0.44,10.9,7,white,50.41,1.136,2.556,75.97,0.3124,142,639,7.07089,22.436,3.124,77.39,49.7,0.0256
6.7,0.28,0.14,1.4,0.043,64,159,0.992,3.17,0.39,10,5,white,44.89,1.876,0.938,9.38,0.2881,428.8,1065.3,6.6464,21.239,2.613,67,33.5,0.0784
6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3,7,white,43.56,1.716,1.386,19.14,0.1716,316.8,831.6,6.539874,21.252,2.508,74.58,46.2,0.0676
15.9,0.36,0.65,7.5,0.096,22,71,0.9976,2.98,0.84,14.9,5,red,252.81,5.724,10.335,119.25,1.5264,349.8,1128.9,15.86184,47.382,13.356,236.91,79.5,0.1296
6.6,0.38,0.36,9.2,0.061,42,214,0.9976,3.31,0.56,9.4,5,white,43.56,2.508,2.376,60.72,0.4026,277.2,1412.4,6.58416,21.846,3.696,62.04,33,0.1444
6.8,0.27,0.42,7.3,0.054,58,200,0.99556,3.12,0.49,9.4,6,white,46.24,1.836,2.856,49.64,0.3672,394.4,1360,6.769808,21.216,3.332,63.92,40.8,0.0729
6.5,0.29,0.32,3,0.036,38,93,0.9906,3.16,0.59,12,6,white,42.25,1.885,2.08,19.5,0.234,247,604.5,6.4389,20.54,3.835,78,39,0.0841
6.8,0.32,0.18,7.5,0.041,71,223,0.9959,3.14,0.41,8.9,5,white,46.24,2.176,1.224,51,0.2788,482.8,1516.4,6.77212,21.352,2.788,60.52,34,0.1024
7.5,0.13,0.38,1.1,0.023,42,104,0.99112,3.28,0.53,11.8,6,white,56.25,0.975,2.85,8.25,0.1725,315,780,7.4334,24.6,3.975,88.5,45,0.0169
9.4,0.59,0.14,2,0.084,25,48,0.9981,3.14,0.56,9.7,5,red,88.36,5.546,1.316,18.8,0.7896,235,451.2,9.38214,29.516,5.264,91.18,47,0.3481
8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4,6,white,72.25,1.785,2.21,78.625,0.289,620.5,1207,8.45325,25.925,3.145,96.9,51,0.0441
8.9,0.5,0.21,2.2,0.088,21,39,0.99692,3.33,0.83,11.1,6,red,79.21,4.45,1.869,19.58,0.7832,186.9,347.1,8.872588,29.637,7.387,98.79,53.4,0.25
6.2,0.1,0.41,1,0.04,17,76,0.98988,3.14,0.56,11.4,7,white,38.44,0.62,2.542,6.2,0.248,105.4,471.2,6.137256,19.468,3.472,70.68,43.4,0.01
6.5,0.21,0.28,1.4,0.046,26,66,0.99199,3.43,0.48,11.1,6,white,42.25,1.365,1.82,9.1,0.299,169,429,6.447935,22.295,3.12,72.15,39,0.0441
6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2,6,white,38.44,2.232,1.364,32.55,0.2356,272.8,899,6.149408,19.964,2.48,69.44,37.2,0.1296
6.9,0.16,0.35,1.3,0.043,21,182,0.9927,3.25,0.62,10.8,6,white,47.61,1.104,2.415,8.97,0.2967,144.9,1255.8,6.84963,22.425,4.278,74.52,41.4,0.0256
6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,7,white,44.89,1.876,1.876,16.08,0.0804,241.2,670,6.637288,21.842,2.613,78.39,46.9,0.0784
8,0.17,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,6,white,64,1.36,2.32,19.2,0.232,416,952,7.91552,24.24,2.64,103.2,48,0.0289
7.8,0.56,0.19,1.8,0.104,12,47,0.9964,3.19,0.93,9.5,5,red,60.84,4.368,1.482,14.04,0.8112,93.6,366.6,7.77192,24.882,7.254,74.1,39,0.3136
7,0.59,0,1.7,0.052,3,8,0.996,3.41,0.47,10.3,5,red,49,4.13,0,11.9,0.364,21,56,6.972,23.87,3.29,72.1,35,0.3481
6.7,0.27,0.3,13.9,0.029,34,131,0.9953,3.36,0.5,12,7,white,44.89,1.809,2.01,93.13,0.1943,227.8,877.7,6.66851,22.512,3.35,80.4,46.9,0.0729
7.8,0.42,0.26,9.2,0.058,34,199,0.9972,3.14,0.55,9.3,6,white,60.84,3.276,2.028,71.76,0.4524,265.2,1552.2,7.77816,24.492,4.29,72.54,46.8,0.1764
7.4,0.2,0.36,1.2,0.038,44,111,0.9926,3.36,0.34,9.9,6,white,54.76,1.48,2.664,8.88,0.2812,325.6,821.4,7.34524,24.864,2.516,73.26,44.4,0.04
6.9,0.55,0.15,2.2,0.076,19,40,0.9961,3.41,0.59,10.1,5,red,47.61,3.795,1.035,15.18,0.5244,131.1,276,6.87309,23.529,4.071,69.69,34.5,0.3025
6.6,0.16,0.4,1.5,0.044,48,143,0.9912,3.54,0.52,12.4,7,white,43.56,1.056,2.64,9.9,0.2904,316.8,943.8,6.54192,23.364,3.432,81.84,46.2,0.0256
6.6,0.16,0.21,6.7,0.055,43,157,0.99384,3.15,0.52,10.8,6,white,43.56,1.056,1.386,44.22,0.363,283.8,1036.2,6.559344,20.79,3.432,71.28,39.6,0.0256
8.9,0.27,0.34,10.7,0.029,19.5,166,0.99669,3.13,0.48,10.6,5,white,79.21,2.403,3.026,95.23,0.2581,173.55,1477.4,8.870541,27.857,4.272,94.34,44.5,0.0729
5.1,0.23,0.18,1,0.053,13,99,0.98956,3.22,0.39,11.5,5,white,26.01,1.173,0.918,5.1,0.2703,66.3,504.9,5.046756,16.422,1.989,58.65,25.5,0.0529
5.9,0.55,0.1,2.2,0.062,39,51,0.99512,3.52,0.76,11.2,6,red,34.81,3.245,0.59,12.98,0.3658,230.1,300.9,5.871208,20.768,4.484,66.08,35.4,0.3025
7.3,0.17,0.23,6.3,0.051,35,240,0.9963,3.36,0.54,10,6,white,53.29,1.241,1.679,45.99,0.3723,255.5,1752,7.27299,24.528,3.942,73,43.8,0.0289
5.6,0.16,0.27,1.4,0.044,53,168,0.9918,3.28,0.37,10.1,6,white,31.36,0.896,1.512,7.84,0.2464,296.8,940.8,5.55408,18.368,2.072,56.56,33.6,0.0256
8,0.45,0.36,8.8,0.026,50,151,0.9927,3.07,0.25,12.7,8,white,64,3.6,2.88,70.4,0.208,400,1208,7.9416,24.56,2,101.6,64,0.2025
7.3,0.32,0.23,2.3,0.066,35,70,0.99588,3.43,0.62,10.1,5,red,53.29,2.336,1.679,16.79,0.4818,255.5,511,7.269924,25.039,4.526,73.73,36.5,0.1024
6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5,white,36,1.68,1.74,115.8,0.306,216,1044,5.99466,18.84,3,54,30,0.0784
6,0.26,0.32,3.8,0.029,48,180,0.99011,3.15,0.34,12,6,white,36,1.56,1.92,22.8,0.174,288,1080,5.94066,18.9,2.04,72,36,0.0676
7,0.28,0.39,8.7,0.051,32,141,0.9961,3.38,0.53,10.5,6,white,49,1.96,2.73,60.9,0.357,224,987,6.9727,23.66,3.71,73.5,42,0.0784
5.6,0.46,0.24,4.8,0.042,24,72,0.9908,3.29,0.37,12.6,6,white,31.36,2.576,1.344,26.88,0.2352,134.4,403.2,5.54848,18.424,2.072,70.56,33.6,0.2116
7,0.6,0.12,2.2,0.083,13,28,0.9966,3.52,0.62,10.2,7,red,49,4.2,0.84,15.4,0.581,91,196,6.9762,24.64,4.34,71.4,49,0.36
6.6,0.33,0.24,16.05,0.045,31,147,0.99822,3.08,0.52,9.2,5,white,43.56,2.178,1.584,105.93,0.297,204.6,970.2,6.588252,20.328,3.432,60.72,33,0.1089
6.9,0.49,0.24,1.2,0.049,13,125,0.9932,3.17,0.51,9.4,5,white,47.61,3.381,1.656,8.28,0.3381,89.7,862.5,6.85308,21.873,3.519,64.86,34.5,0.2401
7.5,0.33,0.39,12.4,0.065,29,119,0.9974,3.16,0.39,9.4,5,white,56.25,2.475,2.925,93,0.4875,217.5,892.5,7.4805,23.7,2.925,70.5,37.5,0.1089
8.6,0.55,0.09,3.3,0.068,8,17,0.99735,3.23,0.44,10,5,red,73.96,4.73,0.774,28.38,0.5848,68.8,146.2,8.57721,27.778,3.784,86,43,0.3025
6.8,0.23,0.48,1.5,0.036,35,165,0.99162,3.18,0.45,11.3,6,white,46.24,1.564,3.264,10.2,0.2448,238,1122,6.743016,21.624,3.06,76.84,40.8,0.0529
6.2,0.12,0.34,1.5,0.045,43,117,0.9939,3.42,0.51,9,6,white,38.44,0.744,2.108,9.3,0.279,266.6,725.4,6.16218,21.204,3.162,55.8,37.2,0.0144
7.9,0.32,0.51,1.8,0.341,17,56,0.9969,3.04,1.08,9.2,6,red,62.41,2.528,4.029,14.22,2.6939,134.3,442.4,7.87551,24.016,8.532,72.68,47.4,0.1024
8.9,0.21,0.37,1.2,0.028,20,93,0.99244,3.2,0.37,11.5,5,white,79.21,1.869,3.293,10.68,0.2492,178,827.7,8.832716,28.48,3.293,102.35,44.5,0.0441
6.8,0.25,0.18,1.4,0.056,13,137,0.9935,3.11,0.42,9.5,5,white,46.24,1.7,1.224,9.52,0.3808,88.4,931.6,6.7558,21.148,2.856,64.6,34,0.0625
6.2,0.12,0.26,5.7,0.044,56,158,0.9951,3.52,0.37,10.5,6,white,38.44,0.744,1.612,35.34,0.2728,347.2,979.6,6.16962,21.824,2.294,65.1,37.2,0.0144
6.9,0.4,0.56,11.2,0.043,40,142,0.9975,3.14,0.46,8.7,5,white,47.61,2.76,3.864,77.28,0.2967,276,979.8,6.88275,21.666,3.174,60.03,34.5,0.16
5.6,0.24,0.34,2,0.041,14,73,0.98981,3.04,0.45,11.6,7,white,31.36,1.344,1.904,11.2,0.2296,78.4,408.8,5.542936,17.024,2.52,64.96,39.2,0.0576
6.9,0.33,0.26,5,0.027,46,143,0.9924,3.25,0.43,11.2,7,white,47.61,2.277,1.794,34.5,0.1863,317.4,986.7,6.84756,22.425,2.967,77.28,48.3,0.1089
7.2,0.16,0.35,1.2,0.031,27,84,0.9928,3.33,0.34,9.9,5,white,51.84,1.152,2.52,8.64,0.2232,194.4,604.8,7.14816,23.976,2.448,71.28,36,0.0256
7.3,0.28,0.54,12.9,0.049,62,162.5,0.9984,3.06,0.45,9.1,6,white,53.29,2.044,3.942,94.17,0.3577,452.6,1186.25,7.28832,22.338,3.285,66.43,43.8,0.0784
7.9,0.36,0.53,12.9,0.049,63,139,0.99792,2.94,0.45,9.1,5,white,62.41,2.844,4.187,101.91,0.3871,497.7,1098.1,7.883568,23.226,3.555,71.89,39.5,0.1296
9.3,0.49,0.36,1.7,0.081,3,14,0.99702,3.27,0.78,10.9,6,red,86.49,4.557,3.348,15.81,0.7533,27.9,130.2,9.272286,30.411,7.254,101.37,55.8,0.2401
5.8,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5,5,white,33.64,2.407,0.754,8.12,0.232,63.8,371.2,5.75476,19.082,3.016,60.9,29,0.172225
8.2,0.29,0.33,9.1,0.036,28,118,0.9953,2.96,0.4,10.9,7,white,67.24,2.378,2.706,74.62,0.2952,229.6,967.6,8.16146,24.272,3.28,89.38,57.4,0.0841
6.6,0.34,0.27,6.2,0.059,23,136,0.9957,3.3,0.49,10.1,6,white,43.56,2.244,1.782,40.92,0.3894,151.8,897.6,6.57162,21.78,3.234,66.66,39.6,0.1156
7.1,0.36,0.37,4.8,0.019,39,114,0.99036,3.08,0.49,12.7,7,white,50.41,2.556,2.627,34.08,0.1349,276.9,809.4,7.031556,21.868,3.479,90.17,49.7,0.1296
5.7,0.22,0.25,1.1,0.05,97,175,0.99099,3.44,0.62,11.1,6,white,32.49,1.254,1.425,6.27,0.285,552.9,997.5,5.648643,19.608,3.534,63.27,34.2,0.0484
9.1,0.775,0.22,2.2,0.079,12,48,0.9976,3.18,0.51,9.6,5,red,82.81,7.0525,2.002,20.02,0.7189,109.2,436.8,9.07816,28.938,4.641,87.36,45.5,0.600625
8.7,0.3,0.34,4.8,0.018,23,127,0.99474,3.12,0.49,11.2,7,white,75.69,2.61,2.958,41.76,0.1566,200.1,1104.9,8.654238,27.144,4.263,97.44,60.9,0.09
6.8,0.32,0.21,2.2,0.044,15,68,0.9932,3.17,0.39,9.4,6,white,46.24,2.176,1.428,14.96,0.2992,102,462.4,6.75376,21.556,2.652,63.92,40.8,0.1024
6.4,0.22,0.32,12,0.066,57,158,0.9992,3.6,0.43,9,6,white,40.96,1.408,2.048,76.8,0.4224,364.8,1011.2,6.39488,23.04,2.752,57.6,38.4,0.0484
6.1,0.31,0.58,5,0.039,36,114,0.9909,3.3,0.6,12.3,8,white,37.21,1.891,3.538,30.5,0.2379,219.6,695.4,6.04449,20.13,3.66,75.03,48.8,0.0961
8.8,0.66,0.26,1.7,0.074,4,23,0.9971,3.15,0.74,9.2,5,red,77.44,5.808,2.288,14.96,0.6512,35.2,202.4,8.77448,27.72,6.512,80.96,44,0.4356
7.6,0.19,0.32,18.75,0.047,32,193,1.00014,3.1,0.5,9.3,7,white,57.76,1.444,2.432,142.5,0.3572,243.2,1466.8,7.601064,23.56,3.8,70.68,53.2,0.0361
7.4,0.23,0.25,1.4,0.049,43,141,0.9934,3.42,0.54,10.2,7,white,54.76,1.702,1.85,10.36,0.3626,318.2,1043.4,7.35116,25.308,3.996,75.48,51.8,0.0529
9.2,0.58,0.2,3,0.081,15,115,0.998,3.23,0.59,9.5,5,red,84.64,5.336,1.84,27.6,0.7452,138,1058,9.1816,29.716,5.428,87.4,46,0.3364
7.6,0.13,0.34,9.3,0.062,40,126,0.9966,3.21,0.39,9.6,5,white,57.76,0.988,2.584,70.68,0.4712,304,957.6,7.57416,24.396,2.964,72.96,38,0.0169
7.1,0.18,0.32,12.2,0.048,36,125,0.9967,2.92,0.54,9.4,6,white,50.41,1.278,2.272,86.62,0.3408,255.6,887.5,7.07657,20.732,3.834,66.74,42.6,0.0324
6.4,0.23,0.35,4.6,0.039,43,147,0.99216,3.18,0.4,11,7,white,40.96,1.472,2.24,29.44,0.2496,275.2,940.8,6.349824,20.352,2.56,70.4,44.8,0.0529
7,0.62,0.08,1.8,0.076,8,24,0.9978,3.48,0.53,9,5,red,49,4.34,0.56,12.6,0.532,56,168,6.9846,24.36,3.71,63,35,0.3844
7.8,0.21,0.27,1.2,0.051,20,89,0.9936,3.06,0.46,9.1,5,white,60.84,1.638,2.106,9.36,0.3978,156,694.2,7.75008,23.868,3.588,70.98,39,0.0441
7.8,0.28,0.34,1.6,0.028,32,118,0.9901,3,0.38,12.1,7,white,60.84,2.184,2.652,12.48,0.2184,249.6,920.4,7.72278,23.4,2.964,94.38,54.6,0.0784
6.8,0.31,0.19,3.5,0.086,30,130,0.993,2.83,0.44,9.6,5,white,46.24,2.108,1.292,23.8,0.5848,204,884,6.7524,19.244,2.992,65.28,34,0.0961
6.8,0.25,0.27,10.7,0.076,47,154,0.9967,3.05,0.38,9,5,white,46.24,1.7,1.836,72.76,0.5168,319.6,1047.2,6.77756,20.74,2.584,61.2,34,0.0625
7.2,0.34,0.24,2,0.071,30,52,0.99576,3.44,0.58,10.1,5,red,51.84,2.448,1.728,14.4,0.5112,216,374.4,7.169472,24.768,4.176,72.72,36,0.1156
7.2,0.2,0.31,10,0.054,49,165,0.997,3.4,0.42,9.9,6,white,51.84,1.44,2.232,72,0.3888,352.8,1188,7.1784,24.48,3.024,71.28,43.2,0.04
7.2,0.67,0,2.2,0.068,10,24,0.9956,3.42,0.72,11.1,6,red,51.84,4.824,0,15.84,0.4896,72,172.8,7.16832,24.624,5.184,79.92,43.2,0.4489
6.3,0.28,0.22,11.5,0.036,27,150,0.99445,3,0.33,10.6,6,white,39.69,1.764,1.386,72.45,0.2268,170.1,945,6.265035,18.9,2.079,66.78,37.8,0.0784
6.8,0.63,0.12,3.8,0.099,16,126,0.9969,3.28,0.61,9.5,5,red,46.24,4.284,0.816,25.84,0.6732,108.8,856.8,6.77892,22.304,4.148,64.6,34,0.3969
6.8,0.77,0,1.8,0.066,34,52,0.9976,3.62,0.68,9.9,5,red,46.24,5.236,0,12.24,0.4488,231.2,353.6,6.78368,24.616,4.624,67.32,34,0.5929
7.6,0.39,0.22,2.8,0.036,19,113,0.9926,3.03,0.29,10.2,5,white,57.76,2.964,1.672,21.28,0.2736,144.4,858.8,7.54376,23.028,2.204,77.52,38,0.1521
6.3,0.6,0.1,1.6,0.048,12,26,0.99306,3.55,0.51,12.1,5,red,39.69,3.78,0.63,10.08,0.3024,75.6,163.8,6.256278,22.365,3.213,76.23,31.5,0.36
7.8,0.16,0.41,1.7,0.026,29,140,0.991,3.02,0.78,12.5,6,white,60.84,1.248,3.198,13.26,0.2028,226.2,1092,7.7298,23.556,6.084,97.5,46.8,0.0256
7.8,0.29,0.33,8.75,0.035,33,181,0.9962,3.11,0.46,10.7,5,white,60.84,2.262,2.574,68.25,0.273,257.4,1411.8,7.77036,24.258,3.588,83.46,39,0.0841
8.2,0.345,1,18.2,0.047,55,205,0.99965,2.96,0.43,9.6,5,white,67.24,2.829,8.2,149.24,0.3854,451,1681,8.19713,24.272,3.526,78.72,41,0.119025
7.1,0.44,0.37,2.7,0.041,35,128,0.9896,3.07,0.43,13.5,7,white,50.41,3.124,2.627,19.17,0.2911,248.5,908.8,7.02616,21.797,3.053,95.85,49.7,0.1936
6.5,0.41,0.64,11.8,0.065,65,225,0.9978,3.12,0.51,8.9,5,white,42.25,2.665,4.16,76.7,0.4225,422.5,1462.5,6.4857,20.28,3.315,57.85,32.5,0.1681
7.7,0.24,0.29,15.3,0.044,39,194,0.9982,3.06,0.47,9.6,7,white,59.29,1.848,2.233,117.81,0.3388,300.3,1493.8,7.68614,23.562,3.619,73.92,53.9,0.0576
8,0.23,0.37,9.6,0.054,23,159,0.99795,3.32,0.47,9.8,4,white,64,1.84,2.96,76.8,0.432,184,1272,7.9836,26.56,3.76,78.4,32,0.0529
6.1,0.43,0.35,9.1,0.059,83,249,0.9971,3.37,0.5,8.5,5,white,37.21,2.623,2.135,55.51,0.3599,506.3,1518.9,6.08231,20.557,3.05,51.85,30.5,0.1849
7,0.19,0.23,5.7,0.123,27,104,0.9954,3.04,0.54,9.4,6,white,49,1.33,1.61,39.9,0.861,189,728,6.9678,21.28,3.78,65.8,42,0.0361
